sku,contributor_id,contributor_name,matched_asin#1.value,marketplace_id,brand.value,brand.value_id,browse_node_id.value,browse_nodes#1.value,browse_nodes#1.value_id,bullet_point#1.value,bullet_point#1.value_id,bullet_point#2.value,bullet_point#3.value,bullet_point#4.value,bullet_point#5.value,bullet_point#6.value,bullet_point#7.value,bullet_point#8.value,bullet_point#9.value,bullet_point#10.value,ean#1.value,expiration_date_type.value,expiration_interval.unit,expiration_interval.value,fc_shelf_life.unit,fc_shelf_life.value,fc_shelf_life_pad_time#1.unit,fc_shelf_life_pad_time#1.value,fulfillment_center_barcode_id#1.value,gl_product_group_type.value,inner_pack_product_identification.type,inner_pack_product_identification.value,is_expiration_dated_product.value,item_dimensions.height.normalized_value.unit,item_dimensions.height.normalized_value.value,item_dimensions.height.unit,item_dimensions.height.value,item_dimensions.length.normalized_value.unit,item_dimensions.length.normalized_value.value,item_dimensions.length.unit,item_dimensions.length.value,item_dimensions.width.normalized_value.unit,item_dimensions.width.normalized_value.value,item_dimensions.width.unit,item_dimensions.width.value,item_form#1.value,item_form#1.value_id,item_form#2.value,item_name.alternate_representations#1.type,item_name.alternate_representations#1.value,item_name.value,item_name.value_id,item_name#2.value,item_volume.unit,item_volume.value,item_weight.normalized_value.unit,item_weight.normalized_value.value,item_weight.unit,item_weight.value,list_price.currency,list_price.is_originating_currency,list_price.value,list_price.value_with_tax,list_price#2.currency,list_price#2.value,list_price#2.value_with_tax,manufacturer.value,manufacturer.value_id,minimum_order_quantity.increment#1.value,minimum_order_quantity.minimum#1.value,product_category.value,product_classes.value#1,product_expiration_type.value,product_expiration_type.value_id,product_shelf_life#1.unit,product_shelf_life#1.value,product_type.value,product_type_category.value,product_type_embedding.model.metadata.model_id,product_type_embedding.model.metadata.norm_function,product_type_embedding.model.vector#1.score,product_type_embedding.model.vector#1.value,product_type_embedding.override#1.source,product_type_embedding.override#1.type,product_type_embedding.override#1.value,product_type_subcategory.value,rtip_barcode.value,rtip_inner_packs_per_master_pack.value,rtip_items_per_inner_pack.value,rtip_items_per_master_pack.value,rtip_units_per_inner_pack#1.value,unit_count.type.value,unit_count.type.value_id,unit_count.value,upc#1.value,vendor_barcode#1.value
TT345,6.74557E+11,AmazonAe/WJTP6,B07NF7VP1K,global,TETLEY,,,,,Tetley Green Tea Mint is a light and refreshing blend. Indulge in a refreshing cup of Mint Green Tea,,INTERNATIONAL QUALITY: From the house of Tetley which has been brewing internationally loved blends since 1837,"REFRESHING TASTE AND AROMA: Enjoy the refreshing after taste of this bright, golden brew every day","FOIL SEALED FRESHNESS: Get foil sealed freshness, flavour & aroma with Tetley Mint Green Tea bags","ALSO TRY: Tetley Green Tea Pure, Tetley Strong, Tata Tea Gold",,,,,,5.01433E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Teabags,,,,,"Tetley Drawstring Mint Green Tea, 37.5g",,,,,,,,,AED,,,6.53856,,,,Tetley,,,,32507000,,Expiration On Package,,,,TEA,,,,,,,,,,,1,1,,,count,,1,,
B07NF7T22C,1.32946E+11,AmazonAe/WJTP1,B07NF7T22C,global,AL RIFAI,,,,,Rich in antioxidants,,Natrually high in protein,Low in sugar,,,,,,,,6.2711E+12,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,32.5,,,centimeters,36.5,,,centimeters,21,,,,,,AL RIFAI COCKTAIL MIX NUTS 200g,,,,,,,kilograms,0.2,AED,,15.47,16.24,,,,Al Rifai,,,1,32599000,,Shelf Life,,,,NUT_AND_SEED,,,,,,,,,,,1,1,1,,grams,,200,,
B07NF7QH9S,1.32946E+11,AmazonAe/WJTP1,B07NF7QH9S,global,AL RIFAI,,,,,Rich in antioxidants,,Natrually high in protein,Low in sugar,,,,,,,,6.2711E+12,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,32.5,,,centimeters,36.5,,,centimeters,21,,,,,,AL RIFAI MIXED NUTS & KERNELS 200g,,,,,,,kilograms,0.2,AED,,23.04,24.19,,,,Al Rifai,,,1,32599000,,Shelf Life,,,,NUT_AND_SEED,,,,,,,,,,,1,1,1,,grams,,200,,
TT298,6.74557E+11,AmazonAe/WJTP6,B07NF7MR14,global,TETLEY,,,,,REFRESHING STRONG TASTE: Enjoy the refreshing strong taste every day,,INTERNATIONAL QUALITY: From the house of Tetley which has been brewing internationally loved blends since 1837,EASY TO MAKE : Place the tea bag in a cup. Pour freshly boiled water into the cup. Brew the tea bag for about 2 minutes or till you get the desired colour. Remove the tea bag. Drink it as black tea or add milk as desired. Add sugar to taste,"FOIL SEALED FRESHNESS: Get foil sealed freshness, flavour & aroma with Tetley Black Tea bags","ALSO TRY: Tetley Green Tea Pure, Tetley Green Tea Mint, Tetley Gold, Tata Tea Gold",,,,,,5.01433E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Teabags,,,,,"Tetley Drawstring Strong Black Tea, 220g",,,,,,,,,AED,,,19.61568,,,,Tata Global beverages,,,,32592000,,Expiration On Package,,,,TEA,,,,,,,,,,,1,1,,,count,,1,,
B07NF7MR14,1.32946E+11,AmazonAe/WJTP1,B07NF7MR14,global,Tetley,,,,,REFRESHING STRONG TASTE: Enjoy the refreshing strong taste every day ,,INTERNATIONAL QUALITY: From the house of Tetley which has been brewing internationally loved blends since 1837,EASY TO MAKE : Place the tea bag in a cup. Pour freshly boiled water into the cup. Brew the tea bag for about 2 minutes or till you get the desired colour. Remove the tea bag. Drink it as black tea or add milk as desired. Add sugar to taste,"ALSO TRY: Tetley Green Tea Pure, Tetley Green Tea Mint, Tetley Gold, Tata Tea Gold
COMMONLY SEARCHED TOPICS: tetley, tetley tea bags, tetley tea, tea, tea bags, tea bags tetley, decaf tea, strong tea, international tea",,,,,,,,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,38,,,centimeters,47,,,centimeters,34,Tea Bags,,,,,Tetley Strong Black Tea | 100 Black Tea Bags | More Tea per Bag for a Fuller Flavour | Foil Sealed Freshness | 220g,,,milliliters,220,,,kilograms,0.22,AED,,25.02,26.27,,,,Tetley,,,1,32592000,,Shelf Life,,,,TEA,,,,,,,,,,,1,1,1,,grams,,220,,
TT330,6.74557E+11,AmazonAe/WJTP6,B07NF7MFKX,global,TETLEY,,,,,REFRESHING STRONG TASTE: Enjoy the refreshing strong taste every day,,INTERNATIONAL QUALITY: From the house of Tetley which has been brewing internationally loved blends since 1837,EASY TO MAKE : Place the tea bag in a cup. Pour freshly boiled water into the cup. Brew the tea bag for about 2 minutes or till you get the desired colour. Remove the tea bag. Drink it as black tea or add milk as desired. Add sugar to taste,"FOIL SEALED FRESHNESS: Get foil sealed freshness, flavour & aroma with Tetley Black Tea bags","ALSO TRY: Tetley Green Tea Pure, Tetley Green Tea Mint, Tetley Gold, Tata Tea Gold",,,,,,5.01433E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Teabags,,,,,"Tetley Black Tea, Strong, 200 Tea Bags",,,,,,,,,AED,,,35.13888,,,,Tetley,,,,32592000,,Expiration On Package,,,,TEA,,,,,,,,,,,1,1,,,count,,1,,
B07NF7MFKX,1.32946E+11,AmazonAe/WJTP1,B07NF7MFKX,global,Tetley,,,,,REFRESHING STRONG TASTE: Enjoy the refreshing strong taste every day,,INTERNATIONAL QUALITY: From the house of Tetley which has been brewing internationally loved blends since 1837,EASY TO MAKE : Place the tea bag in a cup. Pour freshly boiled water into the cup. Brew the tea bag for about 2 minutes or till you get the desired colour. Remove the tea bag. Drink it as black tea or add milk as desired. Add sugar to taste,"ALSO TRY: Tetley Green Tea Pure, Tetley Green Tea Mint, Tetley Gold, Tata Tea Gold","COMMONLY SEARCHED TOPICS: tetley, tetley tea bags, tetley tea, tea, tea bags, tea bags tetley, decaf tea, strong tea, international tea",,,,,,,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,33,,,centimeters,44,,,centimeters,38,Tea Bags,,,,,Tetley Strong Black Tea | 200 Black Tea Bags | More Tea per Bag for a Fuller Flavour | Foil Sealed Freshness | 440g,,,milliliters,440,,,kilograms,0.44,AED,,38.7,38.7,,,,Tetley,,,1,32592000,,Shelf Life,,,,TEA,,,,,,,,,,,1,1,1,,grams,,440,,
B07NF7LF35,1.32946E+11,AmazonAe/WJTP1,B07NF7LF35,global,American Garden,,,,,coconut cream,,Dressing & toppings cream,Low in fat,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,23,,,centimeters,30.5,,,centimeters,22.5,,,,,,American Garden Coconut Cream 400ml,,,milliliters,400,,,kilograms,0.4,AED,,7.48,7.85,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,24,1,1,,milliters,,400,,
B07NF7KMMK,1.32946E+11,AmazonAe/WJTP1,B07NF7KMMK,global,AL RIFAI,,,,,Rich in antioxidants,,Natrually high in protein,Low in sugar,,,,,,,,6.2711E+12,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,32.5,,,centimeters,36.5,,,centimeters,21,,,,,,AL RIFAI MIXED NUTS ASSORTED 200g,,,,,,,kilograms,0.2,AED,,12.25,12.86,,,,Al Rifai,,,1,32599000,,Shelf Life,,,,NUT_AND_SEED,,,,,,,,,,,1,1,1,,grams,,200,,
FC700,1.32946E+11,AmazonAe/WJTP1,B07NF7H7DL,global,Foster Clark's,,,,,Contains no alcohol,,Hand-picked vanilla beans,No artificial color,,,,,,,,5.3521E+12,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,35,,,centimeters,47,,,centimeters,19.5,Powder,,,,,"Foster Clark's Vanilla Flavour Powder, 15 gm",,,,,,,kilograms,0.15,AED,,,4.75,,,,Foster Clarks,,,1,32501000,,Shelf Life,,,,DAIRY_BASED_CREAM,,,,,,,,,,,1,1,1,,gram,,15,,
B07NF7G74H,1.32946E+11,AmazonAe/WJTP1,B07NF7G74H,global,Al Arabi,,,,,Crunchy from outside,,Tender & delicious from inside,Make healthy and delicious,Suitable for vegetarians,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,17,,,centimeters,16,,,centimeters,15,,,,,,"Al Arabi Pure Vegetable Oil, 1.5 Litre",,,liters,1.5,,,,,AED,,24.77,26.01,,,,Afia International,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,millilitre,,1500,,
B07NF78ZBY,1.32946E+11,AmazonAe/WJTP1,B07NF78ZBY,global,Tetley,,,,,PACK CONTENT : This pack contains 100 tea bags of Tetley Pure Green Tea ,,PURE GREEN TEA : 100% Natural green tea made from the finest leaves which are steamed and not roasted to give a smoother taste,INTERNATIONAL QUALITY : From the house of Tetley which has been brewing internationally loved blends since 1837,"FOIL SEALED FRESHNESS : Get foil sealed freshness, flavour & aroma with Tetley Pure Green Tea bags ",ALSO TRY : Tetley Green Tea Mint ,,,,,,,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,37.5,,,centimeters,46,,,centimeters,33.5,Tea Bags,,,,,Tetley Pure Green Tea |100 Green Tea Bags | Specially Blended for a Smoother Taste| Foil Sealed Freshness | 150 g,,,milliliters,150,,,kilograms,0.15,AED,,22.09,23.19,,,,Tata Global Beverages,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,150,,
TT325,6.74557E+11,AmazonAe/WJTP6,B07NF78ZBY,global,TETLEY,,,,,PACK CONTENT: This pack contains 100 tea bags of Tetley Pure Green Tea,,PURE GREEN TEA: 100% Natural green tea made from the finest leaves which are steamed and not roasted to give a smoother taste,INTERNATIONAL QUALITY: From the house of Tetley which has been brewing internationally loved blends since 1837,"FOIL SEALED FRESHNESS: Get foil sealed freshness, flavour & aroma with Tetley Pure Green Tea bags",ALSO TRY: Tetley Green Tea Mint,,,,,,5.01433E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Teabags,,,,,"Tetley Drawstring Pure Green Tea, 150 g",,,,,,,,,AED,,,22.0696,,,,Tata Global beverages,,,,32507000,,Expiration On Package,,,,TEA,,,,,,,,,,,1,1,,,count,,1,,
B07NF758MF,1.32946E+11,AmazonAe/WJTP1,B07NF758MF,global,DIAMOND,,,,,100% pure & natural honey,,"Anti-bacterial, anti-fungal",Boosts the immune system,,,,,,,,,,,,,,days,5.4,,gl_grocery,,,TRUE,,,centimeters,24,,,centimeters,26,,,centimeters,20,,,,,,Diamond Pure & Natural Honey 400g,,,,,,,kilograms,0.4,AED,,24.35,25.57,,,,Diamond,,,1,32502000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,400,,
B07NF6MPF7,1.32946E+11,AmazonAe/WJTP1,B07NF6MPF7,global,American Garden,,,,,"Used in cooking, or as table salt",,Added to foods in order to improve flavour,"Help with fluid balance, nerve transmission and muscle function",,,,,,,,,,,,,,days,164.25,,gl_grocery,,,TRUE,,,centimeters,12.5,,,centimeters,33.6,,,centimeters,35.8,,,,,,Americana Garden Iodized Salt 737g,,,milliliters,737,,,kilograms,0.737,AED,,17.33,18.19,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,24,1,1,,grams,,737,,
B07NF5Y85R,1.32946E+11,AmazonAe/WJTP1,B07NF5Y85R,global,American Garden,,,,,Crunchy and tasty,,"Gluten free, vegetarian",Low in fat,,,,,,,,,,,,,,days,3.6,,gl_grocery,,,TRUE,,,centimeters,30.5,,,centimeters,40.5,,,centimeters,18,,,,,,"American Garden Dill Flavored Humberger Pickled, 907 g",,,,,,,kilograms,0.907,AED,,10.72,11.26,,,,American Garden,,,1,32502000,,Shelf Life,,,,,,,,,,,,,,,12,1,1,,grams,,907,,
B07NF5BLTB,1.32946E+11,AmazonAe/WJTP1,B07NF5BLTB,global,AL RIFAI,,,,,Japanese Crackers Mix,,Thai Mixed Nuts is a most delicious,These multiple oriental crackers will become your first pick for a snack.,,,,,,,,6.2711E+12,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,22,,,centimeters,12,,,centimeters,6,,,,,,ORIENTAL CRACKERS 250g,,,,,,,kilograms,0.25,AED,,26.51,27.84,,,,Al Rifai,,,1,32599000,,Shelf Life,,,,SNACK_MIX,,,,,,,,,,,1,1,1,,grams,,250,,
SA195,1.32946E+11,AmazonAe/WJTP1,B07N1QZ3JL,global,Splenda,,,,,"BEST TASTING STEVIA: Unlike other stevia brands that can be bitter from Reb A, our unique sweetness comes from the tastiest part of the stevia leaf, rich in Reb D",,JAR REFILL: Refills our Splenda Stevia countertop jars and is resealable to retain freshness and store easily.,"ZERO CALORIES: Calorie-free, suitable for people with diabetes and a simple step for weight management","SWEETEN YOUR LIFE: With no bitter aftertaste, using Splenda Stevia, you won't miss sugar!",,,,,,,8.71823E+12,,,,days,1095,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,"'Splenda Stevia Crystal Sweetener from Stevia Leaf Packet, 240g",,,,,,,grams,240,AED,,,27.72,,,,Heartland sweetner Europe BV,,,,32501000,,Expiration On Package,,,,SUGAR_SUBSTITUTE,,,,,,,,,,,1,1,,,count,,1,,
SA199,1.32946E+11,AmazonAe/WJTP1,B07N1QW1L4,global,Splenda,,,,,"BEST TASTING STEVIA: Unlike other stevia brands that can be bitter from Reb A, our unique sweetness comes from the tastiest part of the stevia leaf, rich in Reb D",,"ALL-PURPOSE SWEETENER: Use anywhere you would use sugar including in baking, sauces and drinks","ZERO CALORIES: Calorie-free, suitable for people with diabetes and a simple step for weight management","SWEETEN YOUR LIFE: With no bitter aftertaste, using Splenda Stevia, you won't miss sugar!",,,,,,,8.71823E+12,,,,days,1095,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Tablet,,,,,"SPLENDA Stevia Zero Calorie Sweetener, Plant Based Sugar Substitute Tablets, 80 Count",,,,,,,grams,1.5,AED,,,16.07375,,,,Heartland sweetner Europe BV,,,,32501000,,Expiration On Package,,,,SUGAR_SUBSTITUTE,,,,,,,,,,,1,1,,,count,,1,,
FC714,1.32946E+11,AmazonAe/WJTP1,B07N1PGTRF,global,Foster Clarks,,,,,This is a vegetarian product,,No artificial colors,Amazing versatile,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,24,,,centimeters,42,,,centimeters,14.5,,,,,,"Foster Clarks Whipped Topping Mix, 72 G",,,,,,,kilograms,0.072,AED,,5.59,5.87,,,,Foster Clarks,,,1,32501000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,grams,,72,,
B07N1PGTRF,6.74557E+11,AmazonAe/WJTP6,B07N1PGTRF,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32501000,,,,,,,,,,,,,,,,,,,,,,,,,
B07MV32JLH,1.32946E+11,AmazonAe/WJTP1,B07MV32JLH,global,Afia,,,,,Pure corn oil,,"Enriched with vitamins A, D & E",No cholesterol,,,,,,,,,,,,,,days,5.4,,gl_grocery,,,TRUE,,,centimeters,28,,,centimeters,30,,,centimeters,34,,,,,,"Afia Corn Oil, 9 Ltr",,,milliliters,9000,,,kilograms,9,AED,,149.44,156.91,,,,Afia,,,1,32502000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,milliter,,9000,,
AY556,1.32946E+11,AmazonAe/WJTP1,B07MTXFYBT,global,American Garden,,,,,Contains 3 (91 gram) bags of American Garden Microwave Sea Salt & Pepper Popcorn,,Authentic popcorn taste with a touch of salt and pepper,"This delicious salt and pepper popcorn is a good source of Fiber, is Gluten-Free, Vegetarian, contains Zero Trans Fats or Cholesterol and has No Artificial Colors or Preservatives","Experience authentic popcorn from the comfort of your own home, pop the kernels in 3 minutes","Perfect warm salty snack for after-school studying, a game night, movie night, BBQ, or a party",,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,19,,,centimeters,32.5,,,centimeters,23.5,,,,,,"American Garden Microwave Sea Salt & Pepper Popcorn, Gluten-Free, 273g (3 Bags of 91g)",,American Garden Microwave Sea Salt & Pepper Popcorn Gluten Free 273g,,,,,grams,273,AED,,10.48,11,,,,American Garden,,,1,32550000,,Shelf Life,,,,SNACK_FOOD,,,,,,,,,,,12,1,1,,gram,,273,,
B07MTXFYB3,1.32946E+11,AmazonAe/WJTP1,B07MTXFYB3,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AED,,12.33,12.95,,,,,,,1,,,,,,,,,,,,,,,,,,3,1,,,,,,,
B07MTQB5Q7,1.32946E+11,AmazonAe/WJTP1,B07MTQB5Q7,global,American Garden,,,,,Delicious,,Can enjoy it all day,Not limited for only breakfast,,,,,,,,,,,,days,730,days,109.5,,gl_grocery,,,TRUE,,,centimeters,21,,,centimeters,33,,,centimeters,23,,,,,,"American Garden Caramel Syrup, 680 gm",,,,,,,kilograms,0.68,AED,,15.91,16.71,,,,American Garden,,,1,32599000,,Shelf Life,,,,,,,,,,,,,,,12,1,1,,grams,,680,,
LT030,1.32946E+11,AmazonAe/WJTP1,B07MQ16Q5L,global,Lotte,,,,,Stylish and attractive packaging for youth,,Not-melt-in-your-hands,Individual packaging foil,,,,,,,,8.80106E+12,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,26,,,centimeters,37,,,centimeters,18.5,,,,,,PEPERO WHITE COOKIE   32g,,,,,,,grams,32,AED,,3.78,3.96,,,,Lotte,,,1,32599000,,Expiration Date Required,,,,COOKIE,,,,,,,,,,,1,1,1,,grams,,32,,
FC1666,1.32946E+11,AmazonAe/WJTP1,B07JL5CPNV,global,Foster Clarks,,,,,Alcohol free,,It has coloring strength to any other food color,It will not separate or weep and does not harden,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,15,,,centimeters,32,,,centimeters,19,,,,,,"Foster Clarks Raspberry Culinary Essence, 28 ml",,,milliliters,28,,,kilograms,0.028,AED,,2.02,2.12,,,,Foster Clarks,,,1,32592000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,milliters,,28,,
FC1665,1.32946E+11,AmazonAe/WJTP1,B07JFCWKWM,global,Foster Clarks,,,,,Natural pineapple flavour,,It will not separate or weep and does not harden,Alcohol free,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,15,,,centimeters,32,,,centimeters,19,,,,,,"Foster Clarks Pineapple Culinary Essence, 28 ml",,,milliliters,28,,,kilograms,0.028,AED,,2.28,2.39,,,,Foster Clarks,,,1,32592000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,milliters,,28,,
B07J3Y1ZTZ,1.32946E+11,AmazonAe/WJTP1,B07J3Y1ZTZ,global,Dilmah,,,,,Recommended to use Spring Water,,Wonderfully refreshing green tea combining natural mint leaves with green tea,"Minty fragrance and taste to a clean, and bright green tea",,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,16.5,,,centimeters,17.5,,,centimeters,14,Tea Bags,,,,,"Dilmah Pure Ceylon Green Tea With Moroccan Mint, 40 g",,,,,,,kilograms,0.04,AED,,8.57,9,,,,Dilmah,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,40,,
B07J3WYR89,1.32946E+11,AmazonAe/WJTP1,B07J3WYR89,global,Dilmah,,,,,Ceylon Tea in a spicy marriage with natural Ginger.,,Delicious combination with the lightly piquant warmth of ginger,Herbal note in the Green Tea producing a refreshing and complex finish,,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,16.5,,,centimeters,17.5,,,centimeters,14,Tea Bags,,,,,"Dilmah Pure Ceylon Green Tea With Ginger, 40 g",,,,,,,kilograms,0.04,AED,,8.57,9,,,,Dilmah,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,40,,
B07HNSPY84,1.32946E+11,AmazonAe/WJTP1,B07HNSPY84,global,Dilmah,,,,,Garden-fresh Green Tea packed in heat-sealed metallized envelopes,,"High Antioxidant content aids weight loss, anti-aging and metabolism",Truly Refreshing & Rejuvenating,,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,31,,,centimeters,40,,,centimeters,17.5,Tea Bags,,,,,"Dilmah All Natural Pure Green Tea, 150 g",,,,,,,kilograms,0.15,AED,,18.78,19.72,,,,Dilmah,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,150,,
B07HFFC729,1.32946E+11,AmazonAe/WJTP1,B07HFFC729,global,American Garden,,,,,Fruity flavor,,Gluten free,Vegetarian,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,26.5,,,centimeters,35,,,centimeters,12,,,,,,"American Garden Cherry Pie Topping And Filling, 595 Gm",,,,,,,grams,595,AED,,13.71,14.4,,,,American Garden,,,1,32501000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,grams,,567,,
B07HFCZMBW,1.32946E+11,AmazonAe/WJTP1,B07HFCZMBW,global,American Garden,,,,,Strawberry flavored pie filling,,Preserved in high-fructose corn syrup,"Perfect for any kind of pie, tart or cake",,,,,,,,,,,,,,days,3.6,,gl_grocery,,,TRUE,,,centimeters,8.4,,,centimeters,8.3,,,centimeters,8.6,,,,,,"American Garden Topping & Filling Strawberry, 595 g",,,milliliters,595,,,kilograms,0.595,,,,,,,,American Garden,,,1,32501000,,Shelf Life,,,,,,,,,,,,,,,12,1,1,,grams,,595,,
B07GST9J7L,1.32946E+11,AmazonAe/WJTP1,B07GST9J7L,global,Dilmah,,,,,"expressive, intense tea character, tea collected and packed in Ceylon",,"traditional, hand-picked tea, natural qualities of fresh tea","hermetic packaging protecting freshness, ethically produced tea",,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,20.5,,,centimeters,30.5,,,centimeters,19,Tea Bags,,,,,"Dilmah Ceylon Gold Tea Bags, 50g",,,,,,,kilograms,0.05,AED,,6.33,6.65,,,,Dilmah,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,50,,
B07G9L7NL2,1.32946E+11,AmazonAe/WJTP1,B07G9L7NL2,global,Tilda,,,,,Lower GI,,Rich in Minerals,Contains Oryzanol,,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,19,,,centimeters,39,,,centimeters,11.5,,,,,,"Tilda Brown Basmati Rice, 1 Kg",,,,,,,kilograms,1,AED,,17.83,18.72,,,,Tilda,,,1,32504000,,Shelf Life,,,,GROCERY,,,,,,,,,,,1,1,1,,kilograms,,1,,
B07G9KXXSN,1.32946E+11,AmazonAe/WJTP1,B07G9KXXSN,global,Tilda,,,,,Delicate Texture,,Grains of truth,Tantalising Aroma,,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,29,,,centimeters,47,,,centimeters,20,,,,,,"Tilda Pure Basmati Rice, 10 kg",,,,,,,kilograms,10,AED,,144.04,151.24,,,,Tilda,,,1,32504000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,kilograms,,10,,
B07G9D3B8F,1.32946E+11,AmazonAe/WJTP1,B07G9D3B8F,global,Tilda,,,,,The Extra long Basmati Rice,,Tilda Grand is a truly unique rice,Tilda Rice Make every occasion Grand,,,,,,,,,,,,,,days,164.25,,gl_grocery,,,TRUE,,,centimeters,19,,,centimeters,39,,,centimeters,11.5,,,,,,"Tilda Grand Legendary Basmati Rice, 1 Kg",,,,,,,kilograms,1,,,,,,,,Tilda,,,1,32504000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,kilograms,,1,,
B07G8CWVGD,1.32946E+11,AmazonAe/WJTP1,B07G8CWVGD,global,American Garden,,,,,Gulten free,,Non vegetarian,Contains less than 2% of starch,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,24,,,centimeters,31,,,centimeters,14,,,,,,"American Garden Sandwich Spread, 473 ml",,,milliliters,473,,,kilograms,0.473,AED,,12.46,13.08,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,milliters,,473,,
B07FYM8FB2,1.32946E+11,AmazonAe/WJTP1,B07FYM8FB2,global,Dilmah,,,,,All Dilmah tea are finest Ceylon tea hand picked by experienced tea puckers,,All tea are produced according to the traditional orthodox technique,Gentle and aromatic with notes of citrus and fresh herbs,,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,16.5,,,centimeters,17.5,,,centimeters,14,Tea Bags,,,,,"Dilmah Pure Ceylon Green Tea With Limegrass, 40 g",,,,,,,kilograms,0.04,AED,,8.57,9,,,,Dilmah,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,40,,
B07FD6XPLF,1.32946E+11,AmazonAe/WJTP1,B07FD6XPLF,global,,,,,,"NATURAL INGREDIENTS: Vatika Natural Coloring Kit has all-natural ingredients that not only give rich color but also nourish hair. Dye's grey hair to natural Black while also conditioning, repairing damage",,COLOR & CONDITION: This is the go-to hair color for almost every hair. It is a versatile hair care product that can be used to maintain overall hair health,"SAY GOODBY TO GREY HAIR: Covers your grey hair up to 100% by using Vatika Hair Color, it will help you achieve a rich black color and also leave your hair looking natural and nourished","AMMONIA-FREE: It is ammonia-free and doesn't have any harmful chemicals. Root touch up, or to enhance your natural hair color, turn to Vatika Naturals Coloring Kit",DIRECTION OF USE: 1. Uniformly mix the coloring tube and developer milk bottle. 2. Apply evenly on grey hair using an applicator brush and keep for 30 minutes 3. Rinse thoroughly 4. Apply Vatika Conditioner and rinse it off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
